ano,tipoProposicao,numero,ementa,verdict_ccj,clausula,aprovacao_verdict,contradiz_parecer,documento_id
2023,Projeto de Lei,650,"Altera a Lei 7.306, de 25 de julho de 2023, que “Institui o método Wolbachia como diretriz complementar de controle biológico de combate ao mosquito denominado Aedes aegypti, transmissor da dengue e de outras doenças”.",admissivel,"Pelo exposto, manifesto voto pela ADMISSIBILIDADE do Projeto de Lei n.º 650/2023.",pendente,proposicao_pendente,290161
2023,Projeto de Lei,657,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia em homenagem aos Parlamentares Constituintes do Distrito Federal, a ser celebrado no dia 05 de outubro. ",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 657/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento do Substitutivo anexo.",pendente,proposicao_pendente,282034
2023,Projeto de Lei,660,"Altera o §3º do  Art. 1º da Lei nº 4.585, de 13 de Julho de 2011, que “Dispõe sobre a participação de servidor, empregado público ou membro da sociedade nos órgãos de deliberação coletiva da administração direta, autárquica e fundacional, e dá outras providências.”",admissivel,"la lei complementar n.º 13/1996, que “Regulamenta o art. 69 da Lei Orgânica, dispondo sobre a elaboração, redação, alteração e consolidação das leis do Distrito Federal.” III - CONCLUSÕES Pelo exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei n.º 660/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,294488
2023,Projeto de Lei,666,"Reconhece o Esporte de Surdos (Surdodesporto) como de relevante interesse desportivo e social, no âmbito Distrito Federal.",inadmissivel,"III - CONCLUSÃO Por todo o exposto, nosso voto é pela INADMISSIBILIDADE do Projeto de Lei nº 666/2023, no âmbito da Comissão de Constituição e Justiça.",aprovada,sim,326945
2023,Projeto de Lei,668,"Institui diretrizes para o incentivo aos ""Grupos Reflexivos de combate à violência contra a pessoa idosa”, e dá outras providências.",admissivel,"III - CONCLUSÕES Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 668/2023 com a emenda anexa.",pendente,proposicao_pendente,312069
2023,Projeto de Lei,668,"Institui diretrizes para o incentivo aos ""Grupos Reflexivos de combate à violência contra a pessoa idosa”, e dá outras providências.",admissivel,"III - CONCLUSÕES Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 668/2023 e das emendas 01 e 02 apresentadas.",pendente,proposicao_pendente,312142
2023,Projeto de Lei,669,"Institui e inclui, no Calendário Oficial de Eventos do Distrito Federal, o “Dia do Contador”.",admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 669/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,297300
2023,Projeto de Lei,677,"Dispõe sobre a política de incentivo a pet shops que realizam o acolhimento de cães e gatos em situação de abandono ou de maus-tratos e dá outras providências.
",inadmissivel,"Diante do exposto, manifestamos voto pela INADMISSIBILIDADE do Projeto de Lei nº 677, de 2023, no âmbito desta Comissão de Constituição e Justiça",pendente,proposicao_pendente,108873
2023,Projeto de Lei,679,"Altera a Lei n.º 5.323, de 17 de março de 2014, que ""Dispõe sobre a prestação do serviço de táxi no Distrito Federal e dá outras providências"" para aumentar a idade máxima dos veículos que podem ser usados no serviço de táxi.",admissivel,"Com essas considerações, manifesta-se voto pela ADMISSIBILIDADE CONSTITUCIONAL E JURÍDICA do Projeto de Lei nº 679/2023, com as duas emendas de redação anexas.",aprovada,nao,129076
2023,Projeto de Lei,680,"Institui e inclui o Dia da Maratona do Correio Braziliense, 21 de abril, no Calendário Oficial de Eventos do Distrito Federal.  ",admissivel,"CONCLUSÃO Assim, com fundamento no art. 63, inciso I, do RICLDF, manifesta-se voto pela ADMISSIBILIDADE do PL nº 680/2023, no âmbito desta CCJ.",aprovada,nao,115817
2023,Projeto de Lei,69,"Institui a Política de Estímulo ao Empreendedorismo na Terceira Idade, no âmbito do Distrito Federal e dá outras providências.",admissivel,"III - CONCLUSÃO Diante do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Lei nº 69/2023, no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,109762
2023,Projeto de Lei,690,"Altera a Lei nº 4.568, de 16 de maio de 2011, que institui a obrigatoriedade de o Poder Executivo proporcionar tratamento especializado, educação e assistência específicas a todos os autistas, independentemente de idade, no âmbito do Distrito Federal, para assegurar o direito de uso das vagas especiais de estacionamento o condutor que conduzir a pessoa com Síndrome de Down.",admissivel_com_ressalva,"III - CONCLUSÕES Pelo exposto, considerando a possibilidade de correção dos vícios identificados, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 690/2023, na forma do SUBSTITUTIVO anexo.",pendente,proposicao_pendente,300403
2023,Projeto de Lei,691,Institui a Semana da Maternidade e da Paternidade Atípica e dá outras providências.,admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 691/2023, no âmbito da Comissão de Constituição e Justiça, com acolhimento da subemenda supressiva anexa.",aprovada,nao,129343
2023,Projeto de Lei,691,Institui a Semana da Maternidade e da Paternidade Atípica e dá outras providências.,admissivel_com_ressalva,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 691/2023, na forma do substitutivo apresentado pela CEC, com acolhimento da subemenda supressiva anexa.",aprovada,ressalva_aprovada,129390
2023,Projeto de Lei,698,"Altera a Lei nº 5.547, de 06 de outubro de 2015, que dispõe sobre as autorizações para localização e funcionamento de atividades econômicas e auxiliares.",admissivel_com_ressalva,"III - CONCLUSÃO Ante o exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 698/2023 e da Emenda n.1, na forma da subemenda apresentada.",pendente,proposicao_pendente,106230
2023,Projeto de Lei,710,"Altera a Lei nº 4.285, de 26 de dezembro de 2008, que reestrutura a Agência Reguladora de Águas e Saneamento do Distrito Federal – ADASA/DF, dispõe sobre recursos hídricos e serviços públicos no Distrito Federal, e a Lei nº 5.418, de 24 de novembro de 2014, que dispõe sobre a Política Distrital de Resíduos Sólidos, e dá outras providências.",admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 710, de 2023, com a emenda de redação anexa.",aprovada,nao,104841
2023,Projeto de Lei,716,"Altera a Lei nº 5.078, de 11 de março de 2013, que “Inclui, no calendário oficial de eventos do Distrito Federal, o Dia do Autismo.”",admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 716/2023, no âmbito desta Comissão de Constituição e Justiça.",aprovada,nao,288745
2023,Projeto de Lei,718,"Institui o Programa de Incentivo, Proteção e Respeito aos Ciclistas no âmbito do Distrito Federal, e dá outras providências.",admissivel_com_ressalva,"I, 21, X, 23, 24, IX, 32, § 1º, 30, I, e 217, da Constituição Federal assim como nos arts. 3º, III e IV, 16, XII, 17, IX, e 254, da Lei Orgânica do Distrito Federal, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Lei nº 718/2023, na forma do Substitutivo apresentado pela CTMU, com o acatamento das emendas nº 2, 3 e 4, em anexo.",pendente,proposicao_pendente,282721
2023,Projeto de Lei,718,"Institui o Programa de Incentivo, Proteção e Respeito aos Ciclistas no âmbito do Distrito Federal, e dá outras providências.",admissivel_com_ressalva,"I, 21, X, 23, 24, IX, 32, § 1º, 30, I, e 217, da Constituição Federal assim como nos arts. 3º, III e IV, 16, XII, 17, IX, e 254, da Lei Orgânica do Distrito Federal, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Lei nº 718/2023, na forma do Substitutivo apresentado pela CTMU, desde que acatadas as subemendas supressivas nos 1 e 2 e a subemenda modificativa nº 3, em anexo.",pendente,proposicao_pendente,277832
2023,Projeto de Lei,722,Institui multas por descumprimento de obrigações acessórias relativas à Declaração Eletrônica de Serviços das Instituições Financeiras e demais entidades - DES-IF.,admissivel,"Assim, no âmbito da CCJ, vota-se pela ADMISSIBILIDADE do PL nº 722/2023, nos termos do art. 63, I, do RICLDF e aprovação das emendas nº 2 e 3 anexas.",aprovada,nao,107126
2023,Projeto de Lei,722,Institui multas por descumprimento de obrigações acessórias relativas à Declaração Eletrônica de Serviços das Instituições Financeiras e demais entidades - DES-IF.,admissivel,"Assim, no âmbito da CCJ, vota-se pela ADMISSIBILIDADE do PL nº 722/2023, nos termos do art. 63, I, do RICLDF e das emendas anexas.",aprovada,nao,106841
2023,Projeto de Lei,724,"Concede remissão, anistia e isenção do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis por Natureza ou Acessão Física e de Direitos Reais sobre Imóveis - ITBI e da Taxa de Limpeza Pública - TLP relativos aos imóveis pertencentes ao Fundo Garantidor de Parcerias Público-Privadas do Distrito Federal - FGP-DF, instituído pela Lei nº 5.004, de 21 de dezembro de 2012.",admissivel,"Assim, com fundamento no art. 63, inciso I, do RICLDF, manifesta-se voto pela ADMISSIBILIDADE do PL nº 724/2023, no âmbito desta CCJ.",aprovada,nao,106229
2023,Projeto de Lei,726,"Estabelece a pauta de valores venais de veículos automotores usados registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2024, e dá outras providências.",admissivel,"Diante do exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 726/2023, nos termos do art. 63, I, do RICLDF.",aprovada,nao,106159
2023,Projeto de Lei,729,Institui o “Dia da Bondade” no âmbito do Distrito Federal.,admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Substitutivo ao Projeto de Lei nº 729/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,129463
2023,Projeto de Lei,73,"""Dispõe sobre o abandono material e afetivo da pessoa idosa no âmbito do Distrito Federal e dá outras providências."" ",admissivel,"iretrizes e Bases da Educação”: Diante do exposto, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 73, de 2023.",aprovada,nao,101217
2023,Projeto de Lei,732,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2024, e dá outras providências.",admissivel,"dentifica óbices à continuidade da tramitação, uma vez que atende as exigências da Lei Complementar n° 13, de 03 de setembro de 1996. Por todo o exposto, com fundamento no art. 63, inciso I, do RICLDF, vota-se nesta CCJ pela ADMISSIBILIDADE do PL nº 732/2023.",aprovada,nao,106170
2023,Projeto de Lei,733,Inclui no Calendário Oficial de eventos do Distrito Federal o dia do Podólogo.,admissivel_com_ressalva,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 733/2023, na forma do substitutivo proposto, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,282030
2023,Projeto de Lei,74,"Altera a Lei nº 6.619, de 10 de junho de 2020, que “Determina a instalação de sistema de monitoramento em asilos, casas de repouso ou clínicas de repouso que abriguem idosos, e em creches públicas ou privadas no Distrito Federal e dá outras providências. ”",admissivel_com_ressalva,"6º, 24, inciso XV, 25, § 1º, 30, inciso I, 32, § 1º, 227 e 230, todos da Constituição Federal, bem como nos arts. 3º, inciso XII, 58, inciso III, 71, 267, 270 e 272, todos da Lei Orgânica do Distrito Federal, entendemos pela ADMISSIBILIDADE do Projeto de Lei n.º 74/2023, na forma do substitutivo em anexo.",pendente,proposicao_pendente,132207
2023,Projeto de Lei,749,Dispõe sobre o licenciamento para a realização de eventos e dá outras providências.,admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei n.º 749, de 2023.",aprovada,nao,116606
2023,Projeto de Lei,749,Dispõe sobre o licenciamento para a realização de eventos e dá outras providências.,admissivel_com_ressalva,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei n.º 749, de 2023, bem como, o acatamento das Emendas nº 01, nº 02 e nº 12 na forma da subemenda aglutinativa nº 17, nº 03, nº 04 na forma da Submemenda nº 20, nº 05, nº 6, nº 08, nº 09, nº 10 na forma da Subemenda n",aprovada,ressalva_aprovada,119573
2023,Projeto de Lei,75,"Assegura aos recém-nascidos, nas unidades integrantes do sistema de saúde do Distrito Federal, o direito ao exame clínico-ortopédico para diagnóstico do Pé Torto Congênito (PTC) e dá outras providências.",admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 75/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,292150
2023,Projeto de Lei,755,"Altera a LEI Nº 4.237, DE 30 DE OUTUBRO DE 2008, de autoria do Deputado Leonardo Prudente, que “Inclui os eventos que especifica no calendário oficial de eventos do Distrito Federal""",admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 755/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da subemenda modificativa anexa.",pendente,proposicao_pendente,325745
2023,Projeto de Lei,755,"Altera a LEI Nº 4.237, DE 30 DE OUTUBRO DE 2008, de autoria do Deputado Leonardo Prudente, que “Inclui os eventos que especifica no calendário oficial de eventos do Distrito Federal""",admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 755/2023, no âmbito da Comissão de Constituição e Justiça, nos termos do Substitutivo da CEC, com o acolhimento da subemenda modificativa anexa.",pendente,proposicao_pendente,325906
2023,Projeto de Lei,763,"Dispõe sobre a prestação de serviços por profissional de educação física diretamente ao consumidor, de modo itinerante, utilizando veículo automotor ou rebocável adaptado, denominado ""fit truck"".",admissivel_com_ressalva,"Quanto à técnica legislativa e à redação, há a necessidade de correção de erro de numeração no art. 4º, do qual constam 2 dispositivos numerados como § 1º. Por todo o exposto, manifesta-se voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 763/2023 na forma da emenda substitutiva apresentada pelo relator.",pendente,proposicao_pendente,131438
2023,Projeto de Lei,77,Institui o Programa Adote uma Unidade Básica de Saúde - UBS no Distrito Federal.,admissivel,"o art. 23 e no inciso XII do art. 24, no art. 196 e no inciso I do art. 198 da Constituição Federal, bem como no caput do art. 71, no art. 204 e no inciso II do art. 205 da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 77/2023, nesta Comissão de Constituição e Justiça, com a emenda substitutiva anexa.",pendente,proposicao_pendente,104001
2023,Projeto de Lei,771,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
",inadmissivel,"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por afrontar a competência legislativa da União e a iniciativa reservada da matéria pelo Poder Judiciário da União.",pendente,proposicao_pendente,300152
2023,Projeto de Lei,771,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
",inadmissivel,"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por afrontar a competência legislativa da União e a iniciativa reservada da matéria pelo Poder Judiciário da União.",pendente,proposicao_pendente,300320
2023,Projeto de Lei,771,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
",inadmissivel,"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por padecer de vício de iniciativa e afronta ao princípio constitucional da separação e independência dos poderes, nos termos dos artigos 21, inciso XII, 96, inciso II, alínea “b”, e 236, §2º, todos da Constituição Federal de 19",pendente,proposicao_pendente,291896
2023,Projeto de Lei,775,Dispõe sobre a obrigatoriedade de estruturas acessíveis a pessoas com deficiência em inaugurações públicas no âmbito do Distrito Federal e dá outras providências.,admissivel_com_ressalva,"Em vista do exposto, com fundamento nos arts. 227, § 2º e 244 da Constituição Federal; e nos arts. 71; 255, IV; 273; e 274 da Lei Orgânica do Distrito Federal, nosso voto nesta Comissão de Constituição e Justiça é pela ADMISSIBILIDADE do Projeto de Lei nº 775/2023, na forma do Substitutivo em anexo.",pendente,proposicao_pendente,137784
2023,Projeto de Lei,780,Institui o Dia do Profissional da Música e o inclui no calendário oficial de eventos do Distrito Federal.,admissivel_com_ressalva,"Nesse sentido, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 780/2023, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",aprovada,ressalva_aprovada,280738
2023,Projeto de Lei,781,"INSTITUI O DIA 20 DE SETEMBRO COMO O ""DIA DE CELEBRAÇÃO DO MOVIMENTO ELESPORELAS""",admissivel_com_ressalva,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 781/2023, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",pendente,proposicao_pendente,295342
2023,Projeto de Lei,784,"Altera a Lei nº 6.421, de 16 de dezembro de 2019, que ""dispõe sobre a redução da base de cálculo do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS nas operações com a cesta básica de alimentos"".",admissivel,"III – CONCLUSÃO Ante o exposto, com fundamento no art. 63, inciso I e § 1º, do Regimento Interno, no âmbito desta Comissão de Constituição e Justiça manifesta-se voto pela ADMISSIBILIDADE do Projeto de Lei nº 784/2023.",aprovada,nao,107022
2023,Projeto de Lei,79,"Estabelece diretrizes para a criação de programa de descentralização de recursos para ações de saúde na rede pública do Distrito Federal.
",admissivel,"a nº 44, de 2005.)[5] (...) III - CONCLUSÃO Por esses motivos, com fundamento nos arts. 30, I; 32, § 1º; e 37, caput, da Constituição Federal e no art. 71, I, e § 1º,IV, da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 79/2023.",pendente,proposicao_pendente,328681
2023,Projeto de Lei,793,"Altera a Lei nº 1.170, de 24 de julho de 1996, que ""institui o instrumento jurídico da outorga onerosa do direito de construir no Distrito Federal"".",admissivel_com_ressalva,"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Lei nº 793, de 2023, na forma do substitutivo em anexo.",aprovada,ressalva_aprovada,119591
2023,Projeto de Lei,80,"Institui no calendário oficial do Distrito Federal o ""Dia do Técnico em Saúde Bucal - TSB e do Auxiliar em Saúde Bucal - ASB” a ser celebrado, anualmente, no dia 12 de dezembro.",admissivel_com_ressalva,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 80/2023, no âmbito da Comissão de Constituição e Justiça, na forma do Substitutivo anexo.",aprovada,ressalva_aprovada,67127
2023,Projeto de Lei,801,"Proíbe a produção de mudas, a distribuição e o plantio da Spathodea campanulata no Distrito Federal e dá outras providências.",admissivel_com_ressalva,"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 801, de 2023, na forma do substitutivo apresentado em anexo neste parecer.",pendente,proposicao_pendente,120563
2023,Projeto de Lei,802,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia do Atendente de Farmácia-Balconista. 
",admissivel,"ga a anterior, princípio esse consagrado no art. 2º, §1º, da Lei de Introdução às Normas do Direito Brasileiro e no art. 101, §1º, I, da Lei Complementar nº 13/1996. III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 802/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda supressiva anexa.",pendente,proposicao_pendente,301660
2023,Projeto de Lei,811,"Institui e integra, no Calendário Oficial de Eventos do Distrito Federal, o Dia da Advocacia Trabalhista.",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 811/2023, no âmbito da Comissão de Constituição e Justiça.",aprovada,nao,120734
2023,Projeto de Lei,812,Institui a Semana de Conscientização contra a violência praticada em meio virtual no âmbito das unidades escolares da Rede Pública de Ensino do Distrito Federal e dá outras providências.,admissivel,"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 812/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,316001
2023,Projeto de Lei,833,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal, o “Dia da  Felicidade”.

 ",admissivel,"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 833/2023, no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,307704
2023,Projeto de Lei,837,"Dispõe sobre diretrizes de medidas de estímulo ao desenvolvimento de startups e às atividades de ciência, tecnologia e inovação no Distrito Federal. 

 ",admissivel_com_ressalva,"s, a saber os arts. 4º ao 20 do Projeto de Lei nº 837/2023. III - CONCLUSÕES Por esses motivos, com fundamento no art. 24, IX, e § 1º da Constituição Federal e no art. 11, § 1º, da Lei Complementar 13/1996, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 837/2023, na forma da emenda supressiva em anexo.",pendente,proposicao_pendente,292078
2023,Projeto de Lei,839,Estabelece diretrizes para a transparência dos dados relacionados aos serviços de saúde no âmbito do Distrito Federal.,admissivel,"III-CONCLUSÃO Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 839/23, no âmbito da CCJ.",pendente,proposicao_pendente,333036
2023,Projeto de Lei,86,"Prevê a abordagem, retorno à família ou acolhimento de crianças ou adolescentes em situação de rua, que não estejam acompanhados de pelo menos um de seus pais ou responsáveis.",admissivel,"XV do art. 24, no inciso II do art. 203 e no caput do art. 227 da Constituição Federal, bem como no caput do art. 71, na alínea d do inciso II do art. 218 e no art. 227 da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 86/2023, nesta Comissão de Constituição e Justiça, com o acolhimento das emendas 1 a 4 da CDDHCLP.",pendente,proposicao_pendente,128432
2023,Projeto de Lei,86,"Prevê a abordagem, retorno à família ou acolhimento de crianças ou adolescentes em situação de rua, que não estejam acompanhados de pelo menos um de seus pais ou responsáveis.",admissivel,"XV do art. 24, no inciso II do art. 203 e no caput do art. 227 da Constituição Federal, bem como no caput do art. 71, na alínea d do inciso II do art. 218 e no art. 227 da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 86/2023, nesta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,108876
2023,Projeto de Lei,87,"Institui o mês de agosto como o “Mês da Primeira Infância"", no âmbito do Distrito Federal.",admissivel,"Feitas essas ponderações, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 87/2023, no âmbito da CCJ.",aprovada,nao,78662
2023,Projeto de Lei,88,"Dispõe sobre a regulamentação da prática esportiva eletrônica, os e-sports, no âmbito do Distrito Federal.",admissivel,"Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 88, de 2023, com as emendas anexas.",aprovada,nao,74018
2023,Projeto de Lei,90,"Altera a Lei nº 5.991, de 31 de agosto de 2017, que dispõe sobre alimentação diferenciada a crianças e adolescentes portadores de intolerância a lactose na merenda escolar em instituições da rede pública de ensino, para ampliar o rol de beneficiários da alimentação escolar diferenciada.",admissivel_com_ressalva,"III – CONCLUSÃO Considerando todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 90/2023, na forma do Substitutivo nº 1, no âmbito desta Comissão de Constituição e Justiça.",pendente,proposicao_pendente,304953
2023,Projeto de Lei,97,Declara o Hip Hop como patrimônio cultural do Distrito Federal e dá outras providências. ,admissivel_com_ressalva,"Diante do exposto, o parecer da Comissão de Constituição e Justiça é pela ADMISSIBILIDADE do Projeto de Lei nº 97/2023, na forma do Substitutivo da CESC, com a subemenda ora apresentada.",aprovada,ressalva_aprovada,79373
2023,Projeto de Lei,98,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia Distrital da Gentileza Urbana, a ser comemorado anualmente no dia 5 de maio.
",admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 98/2023, no âmbito da CCJ.",pendente,proposicao_pendente,108901
2023,Projeto de Lei Complementar,15,Institui a consignação de aluguéis residenciais em folha de pagamento dos servidores públicos do Distrito Federal.,inadmissivel,"III - CONCLUSÕES Pelo exposto, manifestamos voto pela INADMISSIBILIDADE constitucional do Projeto de Lei Complementar n.º 15/2023, conforme art. 2º da CF e arts. 53, 71, § 1º, inciso II, e 100, inciso X, todos da LODF, restando prejudicada a análise dos demais aspectos pertinentes a esta Comissão.",pendente,proposicao_pendente,294515
2023,Projeto de Lei Complementar,22,"Adequa a legislação referente à pessoa idosa para atendimento da Lei federal nº 14.423, de 22 de julho de 2022.",admissivel,"a-se que o Projeto de Lei Complementar n.º 22/2023 atende aos requisitos de constitucionalidade formal e material, juridicidade e compatibilidade com os princípios e normas da técnica legislativa, portanto, nosso voto é pela ADMISSIBILIDADE no âmbito da Comissão de Constituição e Justiça.",pendente,proposicao_pendente,295839
2023,Projeto de Lei Complementar,23,"Altera o Decreto-Lei nº 82, de 26 de dezembro de 1996, que regula o Sistema Tributário do Distrito Federal.",admissivel,"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 23/2023.",pendente,proposicao_pendente,85175
2023,Projeto de Lei Complementar,25,Dispõe sobre o parcelamento do solo urbano no Distrito Federal e dá outras providências.,admissivel,"Por todo o exporto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 25, de 2023, no âmbito desta Comissão de Constituição e Justiça, bem como das Emendas nº 1, nº 2, nº 3, nº 4, nº 5, nº 6, nº 7, nº 8, nº 9, nº 10, nº 11, nº 13, nº 14, nº 15, nº 16, nº 17, nº 18, nº 19, nº 22, nº 23, nº 24, n",aprovada,nao,94251
2023,Projeto de Lei Complementar,25,Dispõe sobre o parcelamento do solo urbano no Distrito Federal e dá outras providências.,admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 25, de 2023, no âmbito desta Comissão de Constituição e Justiça, bem como das Emendas nº 1, nº 2, nº 3, nº 4, nº 5, nº 6, nº 7, nº 8, nº 9, nº 10, nº 11, nº 13, nº 14, nº 15, nº 16, nº 17, nº 18, nº 19, nº 22, nº 23, nº 24, n",aprovada,nao,94784
2023,Projeto de Lei Complementar,25,Dispõe sobre o parcelamento do solo urbano no Distrito Federal e dá outras providências.,admissivel,"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 25, de 2023, no âmbito desta Comissão de Constituição e Justiça, bem como das Emendas nº 1, nº 2, nº 3, nº 4, nº 5, nº 6, nº 7, nº 8, nº 9, nº 10, nº 11, nº 15, nº 16, nº 17, nº 18, nº 19, nº 22, nº 23, nº 24, nº 26, nº 27, n",aprovada,nao,96511
